221;198;245;92;land;true;mountain;1
222;70;218;225;land;false;plains;1
223;214;199;103;land;false;desert;1
224;243;185;111;land;false;desert;1
225;130;253;131;land;false;jungle;1
226;218;139;231;land;false;mountain;1
227;230;254;210;land;false;plains;1
228;236;254;11;land;false;marsh;1
229;217;172;179;land;true;plains;1
230;150;244;251;land;true;mountain;1
231;246;228;220;land;false;plains;1
232;196;233;170;land;false;plains;1
233;253;222;115;land;true;plains;1
234;236;236;150;land;false;hills;1
235;200;94;244;land;false;desert;1
236;188;167;148;land;false;plains;1
237;139;198;183;land;true;jungle;1
238;228;168;144;land;false;desert;1
239;251;201;175;land;false;plains;1
240;202;107;245;land;false;plains;1
241;219;111;173;land;true;plains;1
242;201;187;253;land;false;plains;1
243;207;231;65;land;false;marsh;1
244;203;254;46;land;false;jungle;1
245;221;43;247;land;false;desert;1
246;97;246;180;land;false;plains;1
247;224;231;122;land;true;plains;1
248;241;240;95;land;false;desert;1
249;254;65;214;land;false;marsh;1
250;223;135;229;land;false;plains;1
251;190;107;248;land;false;plains;1
252;216;151;209;land;true;mountain;1
253;64;235;232;land;false;plains;1
254;183;96;226;land;false;mountain;1
255;227;248;205;land;false;mountain;1
256;205;180;122;land;false;plains;1
257;182;162;174;land;true;plains;1
258;246;250;93;land;false;plains;1
259;244;252;166;land;false;plains;1
260;181;241;246;land;false;hills;1
261;151;211;155;land;false;desert;1
262;112;236;192;land;true;plains;1
263;198;173;164;land;false;marsh;1
264;227;72;205;land;true;plains;1
265;234;175;147;land;false;plains;1
266;240;117;173;land;true;plains;1
267;208;227;210;land;false;plains;1
268;211;188;202;land;false;marsh;1
269;217;221;140;land;false;marsh;1
270;128;182;242;land;true;desert;1
271;182;227;171;land;false;plains;1
272;178;171;222;land;false;plains;1
273;193;136;185;land;false;jungle;1
274;190;248;202;land;true;hills;1
275;200;188;199;land;false;plains;1
276;28;254;248;land;false;desert;1
277;174;243;240;land;false;desert;1
278;176;225;144;land;false;plains;1
279;147;137;226;land;false;marsh;1
280;234;209;75;land;false;plains;1
281;233;164;202;land;false;plains;1
282;249;83;226;land;true;marsh;1
283;248;180;247;land;false;jungle;1
284;213;179;138;land;true;plains;1
285;237;187;152;land;false;marsh;1
286;229;172;238;land;false;desert;1
287;229;250;158;land;false;jungle;1
288;205;145;220;land;false;plains;1
289;208;175;120;land;true;desert;1
290;251;173;186;land;false;marsh;1
291;181;113;213;land;false;marsh;1
292;185;159;237;land;false;plains;1
293;171;252;194;land;false;jungle;1
294;130;183;191;land;true;desert;1
295;246;253;202;land;false;marsh;1
296;163;144;242;land;true;marsh;1
297;241;245;21;land;false;plains;1
298;143;205;158;land;true;plains;1
299;252;156;194;land;false;plains;1
300;215;238;71;land;true;mountain;1
301;204;175;254;land;true;marsh;1
302;239;190;246;land;false;plains;1
303;171;145;220;land;false;plains;1
304;42;247;217;land;false;hills;1
305;249;202;189;land;false;desert;1
306;210;218;209;land;false;plains;1
307;181;185;173;land;false;marsh;1
308;75;215;231;land;false;plains;1
309;84;217;243;land;false;jungle;1
310;150;229;208;land;false;plains;1
311;207;175;247;land;false;desert;1
312;226;111;167;land;true;plains;1
313;245;106;212;land;false;plains;1
314;180;230;150;land;true;desert;1
315;131;229;233;land;false;plains;1
316;229;229;133;land;false;plains;1
317;141;176;198;land;false;plains;1
318;145;232;156;land;false;plains;1
319;213;253;124;land;false;plains;1
320;116;220;189;land;false;marsh;1
321;151;226;189;land;true;plains;1
322;95;227;240;land;false;plains;1
323;225;242;101;land;true;plains;1
324;168;241;143;land;false;plains;1
325;225;167;124;land;true;plains;1
326;233;128;177;land;false;mountain;1
327;70;222;241;land;false;plains;1
328;251;125;247;land;false;hills;1
329;84;196;238;land;false;plains;1
330;123;238;195;land;false;plains;1
331;164;173;226;land;true;desert;1
332;225;225;96;land;true;plains;1
333;183;202;235;land;false;jungle;1
334;244;252;21;land;true;plains;1
335;210;238;120;land;false;desert;1
336;238;108;188;land;false;plains;1
337;241;199;126;land;false;plains;1
338;231;150;195;land;true;jungle;1
339;108;197;247;land;false;marsh;1
340;208;175;177;land;false;desert;1
341;204;138;170;land;false;plains;1
342;242;158;202;land;false;jungle;1
343;176;198;171;land;true;mountain;1
344;128;153;237;land;true;desert;1
345;232;110;238;land;false;plains;1
346;201;226;103;land;true;marsh;1
347;192;99;224;land;false;plains;1
348;77;219;225;land;false;jungle;1
349;161;174;248;land;false;plains;1
350;211;177;115;land;false;marsh;1
351;207;193;115;land;false;desert;1
352;252;162;110;land;false;desert;1
353;234;113;166;land;false;plains;1
354;96;226;193;land;false;marsh;1
355;220;167;186;land;false;plains;1
356;251;136;155;land;true;plains;1
357;196;168;205;land;false;plains;1
358;188;212;144;land;false;mountain;1
359;213;109;193;land;false;desert;1
360;142;243;179;land;false;plains;1
361;227;111;198;land;false;plains;1
362;155;249;109;land;true;plains;1
363;215;228;82;land;false;plains;1
364;168;172;181;land;true;plains;1
365;158;171;196;land;false;desert;1
366;96;233;249;land;false;plains;1
367;102;242;181;land;false;jungle;1
368;212;151;218;land;true;jungle;1
369;208;168;125;land;false;plains;1
370;146;233;231;land;false;plains;1
371;237;155;160;land;false;marsh;1
372;131;175;233;land;true;mountain;1
373;113;213;238;land;false;plains;1
374;223;134;169;land;false;plains;1
375;251;96;170;land;true;marsh;1
376;66;219;216;land;false;marsh;1
377;148;125;228;land;true;marsh;1
378;246;235;241;land;false;plains;1
379;142;116;251;land;false;jungle;1
380;104;240;224;land;false;desert;1
381;154;193;240;land;false;desert;1
382;194;233;89;land;false;plains;1
383;228;241;187;land;false;plains;1
384;175;191;166;land;false;jungle;1
385;161;193;241;land;false;plains;1
386;177;193;164;land;true;marsh;1
387;200;95;239;land;false;marsh;1
388;207;150;196;land;false;marsh;1
389;226;170;178;land;true;marsh;1
390;158;189;163;land;true;hills;1
391;217;232;198;land;false;plains;1
392;65;195;242;land;false;plains;1
393;225;254;147;land;false;plains;1
394;224;137;160;land;false;marsh;1
395;192;248;227;land;false;marsh;1
396;253;87;215;land;false;desert;1
397;175;148;201;land;false;plains;1
398;163;244;187;land;false;plains;1
399;165;183;234;land;false;plains;1
400;246;231;138;land;false;desert;1
401;252;233;247;land;true;plains;1
402;211;98;247;land;false;hills;1
403;253;144;193;land;true;marsh;1
404;236;171;186;land;true;plains;1
405;176;243;140;land;false;plains;1
406;67;244;215;land;false;plains;1
407;176;178;217;land;false;plains;1
408;229;195;199;land;false;plains;1
409;107;160;243;land;false;plains;1
410;215;205;254;land;false;plains;1
411;237;107;177;land;false;plains;1
412;232;218;127;land;false;jungle;1
413;237;223;146;land;false;jungle;1
414;208;117;184;land;false;marsh;1
415;200;129;181;land;false;plains;1
416;254;77;228;land;true;plains;1
417;222;229;191;land;false;plains;1
418;134;155;234;land;true;plains;1
419;233;178;127;land;false;desert;1
420;249;124;195;land;false;jungle;1
421;233;165;240;land;false;plains;1
422;163;177;183;land;false;marsh;1
423;200;200;148;land;false;desert;1
424;195;190;177;land;false;marsh;1
425;249;197;235;land;false;jungle;1
426;95;234;223;land;false;desert;1
427;202;232;104;land;false;jungle;1
428;56;221;234;land;true;plains;1
429;148;162;243;land;true;plains;1
430;247;252;92;land;false;plains;1
431;227;253;247;land;false;plains;1
432;202;244;82;land;false;desert;1
433;176;223;200;land;false;marsh;1
434;132;194;209;land;false;marsh;1
435;214;158;173;land;false;hills;1
436;159;240;245;land;false;plains;1
437;112;218;188;land;true;jungle;1
438;114;236;217;land;true;plains;1
439;250;180;240;land;false;plains;1
440;251;233;222;land;false;marsh;1
441;216;114;245;land;true;mountain;1
442;102;213;221;land;false;plains;1
443;232;253;248;land;false;plains;1
444;251;27;244;land;true;jungle;1
445;130;233;193;land;false;plains;1
446;246;202;232;land;false;hills;1
447;205;224;116;land;true;plains;1
448;243;244;184;land;false;plains;1
449;222;254;97;land;false;mountain;1
450;75;247;228;land;false;hills;1
451;221;118;164;land;false;jungle;1
452;198;194;179;land;false;plains;1
453;245;231;246;land;false;plains;1
454;223;160;222;land;true;marsh;1
455;194;165;194;land;true;plains;1
456;223;128;206;land;false;mountain;1
457;203;195;218;land;false;plains;1
458;104;193;250;land;false;jungle;1
459;194;205;169;land;false;plains;1
460;248;213;120;land;false;marsh;1
461;177;125;229;land;false;jungle;1
462;222;243;159;land;false;marsh;1
463;178;241;146;land;false;plains;1
464;102;165;248;land;false;desert;1
465;251;244;129;land;false;marsh;1
466;143;210;177;land;false;plains;1
467;232;250;101;land;false;plains;1
468;219;221;179;land;false;marsh;1
469;161;234;227;land;false;plains;1
470;206;195;138;land;false;marsh;1
471;195;192;143;land;false;plains;1
472;233;205;70;land;true;plains;1
473;148;179;189;land;false;plains;1
474;99;198;249;land;true;plains;1
475;46;226;234;land;false;plains;1
476;156;187;168;land;false;hills;1
477;189;210;227;land;false;plains;1
478;236;124;164;land;false;marsh;1
479;215;231;183;land;false;jungle;1
480;192;180;137;land;false;marsh;1
481;106;238;212;land;false;plains;1
482;141;177;230;land;false;plains;1
483;210;130;178;land;false;desert;1
484;242;236;129;land;true;plains;1
485;216;179;209;land;true;plains;1
486;242;240;199;land;false;hills;1
487;223;123;235;land;false;plains;1
488;222;254;26;land;false;marsh;1
489;166;138;219;land;false;hills;1
490;227;150;196;land;false;marsh;1
491;202;160;185;land;false;mountain;1
492;202;160;155;land;true;marsh;1
493;108;253;179;land;true;marsh;1
494;245;251;169;land;false;plains;1
495;126;241;147;land;false;hills;1
496;118;236;161;land;false;plains;1
497;59;227;235;land;true;jungle;1
498;253;124;179;land;false;plains;1
499;212;139;216;land;false;plains;1
500;213;180;121;land;false;marsh;1
501;185;250;138;land;true;jungle;1
502;129;206;254;land;false;hills;1
503;126;232;225;land;false;plains;1
504;177;227;230;land;true;mountain;1
505;177;176;152;land;true;mountain;1
506;194;124;206;land;false;marsh;1
507;231;209;90;land;false;plains;1
508;236;218;158;land;false;mountain;1
509;215;173;160;land;true;hills;1
510;219;216;155;land;false;desert;1
511;234;68;242;land;false;plains;1
512;234;174;199;land;false;plains;1
513;157;178;179;land;true;plains;1
514;160;229;218;land;false;marsh;1
515;192;121;209;land;false;marsh;1
516;251;200;118;land;false;plains;1
517;232;234;247;land;false;desert;1
518;134;154;246;land;false;plains;1
519;244;144;197;land;false;mountain;1
520;254;131;244;land;false;hills;1
521;146;181;237;land;true;mountain;1
522;74;232;209;land;false;plains;1
523;206;164;147;land;false;marsh;1
524;220;141;211;land;false;plains;1
525;228;167;130;land;true;plains;1
526;233;171;254;land;false;mountain;1
527;241;97;251;land;false;desert;1
528;186;243;250;land;true;plains;1
529;206;227;240;land;false;plains;1
530;167;230;220;land;true;marsh;1
531;145;176;210;land;false;hills;1
532;112;226;206;land;false;marsh;1
533;213;143;200;land;false;plains;1
534;79;252;226;land;false;plains;1
535;87;238;239;land;false;marsh;1
536;240;205;141;land;false;desert;1
537;208;231;120;land;false;plains;1
538;189;184;162;land;false;plains;1
539;145;249;145;land;false;plains;1
540;238;193;159;land;false;marsh;1
541;253;172;144;land;false;plains;1
542;178;230;102;land;false;marsh;1
543;153;155;203;land;false;plains;1
544;186;199;121;land;false;jungle;1
545;154;216;162;land;false;plains;1
546;235;192;173;land;false;marsh;1
547;238;239;85;land;false;jungle;1
548;215;122;217;land;false;plains;1
549;135;191;175;land;false;marsh;1
550;147;137;251;land;false;plains;1
551;181;123;207;land;false;desert;1
552;244;198;202;land;false;plains;1
553;225;166;228;land;false;plains;1
554;190;230;109;land;false;desert;1
555;238;122;181;land;false;marsh;1
556;83;232;189;land;false;plains;1
557;229;197;205;land;false;desert;1
558;192;150;220;land;true;plains;1
559;142;198;200;land;true;plains;1
560;190;153;219;land;false;mountain;1
561;139;251;133;land;false;jungle;1
562;47;253;205;land;false;plains;1
563;67;232;246;land;false;desert;1
564;100;201;241;land;true;plains;1
565;196;171;251;land;false;plains;1
566;215;131;223;land;true;jungle;1
567;225;240;200;land;true;jungle;1
568;208;68;236;land;false;plains;1
569;204;100;215;land;false;marsh;1
570;254;132;191;land;true;desert;1
571;209;193;209;land;false;jungle;1
572;231;139;219;land;false;plains;1
573;223;249;150;land;true;plains;1
574;248;81;205;land;false;desert;1
575;206;144;175;land;false;plains;1
576;208;220;86;land;false;plains;1
577;205;245;146;land;true;jungle;1
578;217;142;231;land;true;plains;1
579;211;154;173;land;false;jungle;1
580;215;93;231;land;false;marsh;1
581;245;132;172;land;false;plains;1
582;241;234;126;land;false;desert;1
583;245;254;184;land;true;marsh;1
584;244;244;53;land;false;mountain;1
585;84;232;203;land;false;plains;1
586;204;147;230;land;false;jungle;1
587;254;109;152;land;false;plains;1
588;160;179;209;land;false;desert;1
589;236;198;113;land;false;plains;1
590;211;218;87;land;false;jungle;1
591;236;169;199;land;false;plains;1
592;149;160;201;land;false;hills;1
593;215;232;64;land;false;marsh;1
594;209;243;88;land;true;marsh;1
595;171;181;190;land;false;desert;1
596;183;210;169;land;false;marsh;1
597;139;240;183;land;false;plains;1
598;64;246;198;land;true;marsh;1
599;230;156;216;land;false;jungle;1
600;165;158;180;land;true;plains;1
601;147;139;241;land;false;plains;1
602;248;227;36;land;false;desert;1
603;225;194;249;land;false;plains;1
604;215;209;136;land;false;jungle;1
605;174;181;192;land;false;desert;1
606;228;224;59;land;true;plains;1
607;253;221;193;land;false;marsh;1
608;205;229;199;land;false;plains;1
609;80;212;214;land;true;plains;1
610;163;237;214;land;true;marsh;1
611;231;142;129;land;false;plains;1
612;61;218;242;land;true;jungle;1
613;231;247;120;land;false;plains;1
614;97;216;235;land;false;plains;1
615;192;202;231;land;false;plains;1
616;251;142;197;land;false;jungle;1
617;233;144;178;land;false;jungle;1
618;153;218;164;land;true;jungle;1
619;166;115;229;land;true;marsh;1
620;236;217;194;land;true;plains;1
621;243;137;222;land;false;plains;1
622;167;203;134;land;true;plains;1
623;191;237;152;land;false;marsh;1
624;89;172;254;land;false;plains;1
625;185;195;202;land;false;mountain;1
626;234;151;187;land;true;mountain;1
627;205;254;100;land;false;marsh;1
628;70;251;212;land;false;plains;1
629;168;193;152;land;false;plains;1
630;211;154;235;land;false;marsh;1
631;229;251;131;land;false;mountain;1
632;229;145;132;land;false;plains;1
633;241;150;227;land;false;mountain;1
634;244;126;226;land;false;plains;1
635;123;212;193;land;false;jungle;1
636;151;121;252;land;false;marsh;1
637;219;252;63;land;false;plains;1
638;99;184;220;land;false;marsh;1
639;211;246;92;land;false;plains;1
640;253;105;167;land;false;jungle;1
641;198;240;108;land;false;marsh;1
642;248;184;160;land;false;desert;1
643;179;165;206;land;false;marsh;1
644;221;205;140;land;true;plains;1
645;201;184;253;land;false;marsh;1
646;115;221;168;land;false;desert;1
647;108;181;242;land;false;jungle;1
648;163;158;231;land;false;plains;1
649;205;244;208;land;false;jungle;1
650;175;165;195;land;true;plains;1
651;183;240;194;land;false;marsh;1
652;230;97;176;land;true;mountain;1
653;232;132;240;land;false;plains;1
654;207;119;242;land;false;jungle;1
655;134;222;146;land;true;marsh;1
656;128;167;213;land;false;desert;1
657;103;251;187;land;true;marsh;1
658;161;157;227;land;false;jungle;1
659;178;199;238;land;false;jungle;1
660;145;236;151;land;false;desert;1
661;93;203;226;land;false;plains;1
662;251;206;154;land;true;plains;1
663;249;97;162;land;false;jungle;1
664;226;205;234;land;false;plains;1
665;156;159;252;land;false;jungle;1
666;206;214;98;land;false;marsh;1
667;219;231;186;land;false;jungle;1
668;216;240;238;land;false;desert;1
669;137;144;233;land;false;jungle;1
670;189;140;178;land;false;marsh;1
671;244;244;47;land;true;jungle;1
672;253;61;211;land;true;marsh;1
673;226;185;161;land;false;plains;1
674;253;109;216;land;false;plains;1
675;236;105;245;land;false;plains;1
676;222;240;82;land;false;hills;1
677;110;191;211;land;false;plains;1
678;200;178;198;land;false;marsh;1
679;203;179;127;land;false;plains;1
680;228;134;208;land;false;mountain;1
681;252;244;13;land;false;marsh;1
682;167;154;193;land;false;plains;1
683;146;198;234;land;false;plains;1
684;178;232;123;land;true;plains;1
685;242;58;211;land;false;plains;1
686;208;236;222;land;false;plains;1
687;183;167;249;land;false;marsh;1
688;216;175;110;land;false;plains;1
689;185;112;212;land;false;plains;1
690;142;165;248;land;false;plains;1
691;236;116;188;land;false;jungle;1
692;147;222;235;land;false;desert;1
693;233;155;165;land;false;plains;1
694;205;97;223;land;false;marsh;1
695;202;124;184;land;true;mountain;1
696;215;112;179;land;false;plains;1
697;186;227;131;land;false;plains;1
698;119;212;198;land;true;hills;1
699;216;235;253;land;false;plains;1
700;170;254;241;land;false;marsh;1
701;131;217;188;land;false;marsh;1
702;224;90;234;land;false;desert;1
703;227;245;126;land;true;mountain;1
704;236;96;198;land;true;plains;1
705;207;135;168;land;true;jungle;1
706;224;243;77;land;false;plains;1
707;169;215;130;land;false;plains;1
708;185;184;201;land;false;mountain;1
709;164;220;193;land;false;desert;1
710;50;225;235;land;true;plains;1
711;208;132;193;land;false;desert;1
712;230;91;195;land;true;plains;1
713;238;159;126;land;true;plains;1
714;234;203;159;land;false;plains;1
715;211;244;90;land;false;plains;1
716;71;230;236;land;false;plains;1
717;203;194;133;land;false;desert;1
718;97;210;231;land;false;marsh;1
719;217;252;64;land;false;plains;1
720;79;236;233;land;false;marsh;1
721;193;207;205;land;false;plains;1
722;243;223;110;land;false;plains;1
723;124;252;232;land;true;jungle;1
724;241;107;203;land;false;plains;1
725;201;200;108;land;true;jungle;1
726;204;157;146;land;true;plains;1
727;233;160;220;land;false;plains;1
728;250;151;143;land;false;jungle;1
729;99;245;243;land;false;desert;1
730;193;147;238;land;false;plains;1
731;79;228;216;land;false;plains;1
732;128;254;168;land;false;plains;1
733;197;251;87;land;true;hills;1
734;230;177;131;land;false;jungle;1
735;177;124;252;land;false;plains;1
736;213;161;175;land;true;plains;1
737;211;245;60;land;false;marsh;1
738;198;232;213;land;false;plains;1
739;196;163;244;land;true;plains;1
740;144;205;210;land;false;marsh;1
741;141;236;237;land;false;marsh;1
742;104;204;218;land;false;marsh;1
743;106;205;226;land;false;marsh;1
744;250;69;215;land;false;jungle;1
745;167;247;151;land;false;marsh;1
746;196;239;182;land;false;hills;1
747;127;163;232;land;false;marsh;1
748;249;242;129;land;false;jungle;1
749;199;209;196;land;true;plains;1
750;71;249;182;land;true;mountain;1
751;222;198;228;land;false;plains;1
752;220;235;47;land;true;plains;1
753;180;168;254;land;false;plains;1
754;237;205;119;land;false;desert;1
755;59;247;213;land;false;plains;1
756;239;149;166;land;true;marsh;1
757;213;237;225;land;false;marsh;1
758;212;90;233;land;false;plains;1
759;203;215;167;land;true;marsh;1
760;102;218;241;land;false;jungle;1
761;209;66;238;land;true;plains;1
762;223;161;124;land;false;desert;1
763;91;250;179;land;false;mountain;1
764;246;237;42;land;false;plains;1
765;234;164;146;land;true;plains;1
766;237;211;189;land;false;mountain;1
767;218;101;193;land;false;marsh;1
768;153;162;252;land;true;plains;1
769;146;194;188;land;false;plains;1
770;169;223;130;land;true;plains;1
771;207;159;200;land;true;marsh;1
772;246;141;250;land;false;plains;1
773;172;134;208;land;false;marsh;1
774;177;225;109;land;false;jungle;1
775;228;116;239;land;true;plains;1
776;152;166;239;land;true;marsh;1
777;106;238;227;land;false;plains;1
778;252;8;247;land;true;marsh;1
779;207;170;247;land;false;plains;1
780;231;136;197;land;false;plains;1
781;240;62;254;land;false;plains;1
782;247;129;221;land;true;plains;1
783;138;160;235;land;true;plains;1
784;253;58;251;land;true;desert;1
785;219;160;217;land;false;plains;1
786;218;212;108;land;false;jungle;1
787;115;157;253;land;false;hills;1
788;201;248;77;land;false;plains;1
789;176;178;247;land;false;desert;1
790;166;199;136;land;false;plains;1
791;221;238;223;land;false;plains;1
792;196;243;75;land;false;marsh;1
793;228;177;109;land;false;plains;1
794;92;250;251;land;false;plains;1
795;225;165;142;land;false;desert;1
796;219;209;207;land;true;plains;1
797;218;107;225;land;true;plains;1
798;87;233;224;land;false;marsh;1
799;224;239;99;land;false;plains;1
800;60;230;219;land;true;mountain;1
801;237;167;180;land;false;plains;1
802;194;201;189;land;false;marsh;1
803;240;132;162;land;false;plains;1
804;233;237;249;land;false;hills;1
